timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload,payload_cog_0,payload_cog_1,payload_cog_2,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
5408.801000,-0.006472,-1.545131,-1.518599,-1.649488,1.598231,0.000522,0.058646,-0.066596,-0.055989,0.123847,0.025331,0.059433,0.112228,-0.158032,-0.090650,0.254071,0.052106,0.113969,0.637901,1.079719,1.219232,0.527684,0.239252,0.250924,0.393537,18.941226,20.421624,1.979400,0.033566,0.024144,-0.006507,-1.545023,-1.518536,-1.649460,1.598256,0.000486,0.057671,-0.068222,-0.055421,0.121273,0.025103,0.059551,0.659822,1.005982,1.014704,0.459599,0.246968,0.200976,0.637901,1.079719,1.219232,0.527684,0.239252,0.250924,0.479167,-0.131902,0.372437,-2.200797,2.221033,0.023380,0.039952,0.033638,-0.047709,0.024899,0.003408,-0.001101,-0.201571,0.639388,0.002069,-0.044073,-0.002843,0.070667,0.479174,-0.131892,0.372351,-2.200903,2.221149,0.023575,0.040244,0.034161,-0.046953,0.025086,-0.000229,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.066027,7,253,253,253,253,253,253,1,-0.057461,-0.172383,-9.327810,1.000000,0.540000,0.507467,47.798832,47.770176,0.406191,47.570599,47.613598,47.541931,47.541931,47.584930,47.642262,0,2,0.021652,-0.000000,0.004000,0.004000,3,1,-14566.793383,-12684.510520,24749.184937,-273.715846,323.233424,218.296290,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.803000,-0.006355,-1.545265,-1.518711,-1.649239,1.598282,0.000641,0.058870,-0.066913,-0.056170,0.124355,0.025435,0.059661,0.112121,-0.158284,-0.090339,0.254045,0.052103,0.113864,0.638104,1.080055,1.219213,0.527849,0.239286,0.251012,0.393384,18.944721,20.422591,1.979397,0.033599,0.024122,-0.006398,-1.545183,-1.518703,-1.649183,1.598288,0.000647,0.060700,-0.065787,-0.055040,0.122806,0.024883,0.058772,0.579492,0.837896,1.040277,0.481944,0.257926,0.199453,0.638104,1.080055,1.219213,0.527849,0.239286,0.251012,0.479248,-0.131843,0.372306,-2.200750,2.221100,0.023473,0.040281,0.035044,-0.046207,0.024645,-0.000951,0.002714,-0.066094,0.851271,0.080128,-0.045522,-0.000204,0.062814,0.479255,-0.131823,0.372257,-2.200878,2.221123,0.023631,0.040410,0.034302,-0.047147,0.025190,-0.000230,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.035571,7,253,253,253,253,253,253,1,-0.076614,0.038307,-9.366117,1.000000,0.540000,0.509646,47.802418,47.797043,0.435289,47.556267,47.599262,47.570599,47.527599,47.599262,47.642262,0,2,0.005035,-0.000000,0.004000,0.004000,3,1,-14567.007986,-12684.644166,24749.111371,-273.718308,323.234897,218.304199,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.805000,-0.006237,-1.545399,-1.518824,-1.648990,1.598333,0.000761,0.059094,-0.067230,-0.056350,0.124863,0.025539,0.059888,0.112013,-0.158537,-0.090027,0.254019,0.052101,0.113758,0.638307,1.080376,1.219155,0.528010,0.239322,0.251100,0.393241,18.951271,20.423664,1.979358,0.033619,0.024099,-0.006257,-1.545308,-1.518752,-1.648984,1.598345,0.000799,0.058187,-0.066417,-0.056854,0.121044,0.025315,0.058423,0.613524,0.820939,1.059786,0.495715,0.252154,0.226890,0.638307,1.080376,1.219155,0.528010,0.239322,0.251100,0.479331,-0.131762,0.372242,-2.200700,2.221071,0.023510,0.039243,0.033959,-0.047577,0.025109,0.003252,0.000538,-0.156285,0.602410,0.079584,-0.046173,-0.005477,0.072221,0.479336,-0.131755,0.372162,-2.200852,2.221097,0.023686,0.040576,0.034443,-0.047341,0.025293,-0.000230,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.017942,7,253,253,253,253,253,253,1,-0.076614,0.038307,-9.289502,1.000000,0.540000,0.511825,47.770176,47.775551,0.399478,47.570599,47.599262,47.570599,47.527599,47.627930,47.642262,0,2,0.007805,-0.000000,0.004000,0.004000,3,1,-14566.758163,-12684.556191,24749.106711,-273.713230,323.235498,218.294683,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.807000,-0.006118,-1.545534,-1.518937,-1.648740,1.598384,0.000881,0.059318,-0.067547,-0.056529,0.125371,0.025643,0.060116,0.111906,-0.158791,-0.089713,0.253993,0.052098,0.113652,0.638508,1.080427,1.219086,0.528169,0.239355,0.251187,0.393097,18.956079,20.424545,1.979370,0.033656,0.024077,-0.006149,-1.545436,-1.518926,-1.648700,1.598437,0.000850,0.057896,-0.069437,-0.057037,0.121799,0.024805,0.059001,0.777660,1.023336,1.156592,0.526682,0.250559,0.205364,0.638508,1.080427,1.219086,0.528169,0.239355,0.251187,0.479405,-0.131687,0.372124,-2.200729,2.220969,0.023633,0.039964,0.033698,-0.049048,0.024612,0.005724,-0.000324,0.048791,0.935069,-0.079371,-0.049605,-0.000533,0.068237,0.479417,-0.131686,0.372068,-2.200827,2.221071,0.023741,0.040742,0.034584,-0.047535,0.025397,-0.000231,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.026871,7,253,253,253,253,253,253,1,-0.114922,-0.076614,-9.251195,1.000000,0.540000,0.514006,47.755844,47.767487,0.466622,47.556267,47.570599,47.541931,47.484600,47.613598,47.570599,0,2,0.011581,-0.000000,0.004000,0.004000,3,1,-14567.088952,-12684.758357,24749.272715,-273.718068,323.238972,218.298771,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.809000,-0.005999,-1.545669,-1.519050,-1.648489,1.598436,0.001001,0.059541,-0.067866,-0.056708,0.125879,0.025747,0.060343,0.111798,-0.159046,-0.089398,0.253966,0.052095,0.113546,0.638711,1.080737,1.219052,0.528335,0.239393,0.251275,0.392946,18.961230,20.425604,1.979352,0.033716,0.024054,-0.006054,-1.545601,-1.519001,-1.648468,1.598476,0.000957,0.059878,-0.066595,-0.054831,0.123264,0.024820,0.061288,0.574967,0.857984,0.973207,0.511821,0.252446,0.202381,0.638711,1.080737,1.219052,0.528335,0.239393,0.251275,0.479493,-0.131633,0.372031,-2.200703,2.220966,0.023687,0.040451,0.034659,-0.046460,0.024583,-0.000737,-0.000620,0.023793,0.906873,0.010082,-0.044630,0.003615,0.071348,0.479499,-0.131616,0.371972,-2.200801,2.221045,0.023797,0.040908,0.034725,-0.047729,0.025500,-0.000232,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.023523,7,253,253,253,253,253,253,1,-0.153229,-0.114922,-9.346964,1.000000,0.540000,0.516187,47.817638,47.799728,0.551663,47.584930,47.613598,47.570599,47.484600,47.627930,47.685261,0,2,0.009063,-0.000000,0.004000,0.004000,3,1,-14567.062300,-12684.733618,24749.182720,-273.722329,323.234036,218.295749,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.811000,-0.005880,-1.545805,-1.519164,-1.648236,1.598487,0.001122,0.059765,-0.068184,-0.056886,0.126387,0.025852,0.060570,0.111689,-0.159302,-0.089082,0.253939,0.052093,0.113439,0.638912,1.080951,1.219015,0.528493,0.239430,0.251362,0.392806,18.967818,20.426568,1.979341,0.033741,0.024032,-0.005930,-1.545736,-1.519083,-1.648233,1.598536,0.001143,0.059775,-0.067799,-0.056341,0.122872,0.025492,0.058685,0.577314,0.873412,1.042807,0.487332,0.238596,0.212563,0.638912,1.080951,1.219015,0.528493,0.239430,0.251362,0.479578,-0.131558,0.371950,-2.200598,2.220994,0.023736,0.040253,0.034785,-0.047819,0.025275,0.002316,0.001878,-0.284332,0.770137,-0.178628,-0.048754,-0.003704,0.068563,0.479581,-0.131547,0.371877,-2.200775,2.221019,0.023853,0.041074,0.034866,-0.047922,0.025604,-0.000233,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.009278,7,253,253,253,253,253,253,1,-0.153229,-0.057461,-9.385271,1.000000,0.540000,0.518369,47.784504,47.780025,0.439760,47.556267,47.584930,47.556267,47.498932,47.570599,47.642262,0,2,0.009316,-0.000000,0.004000,0.004000,3,1,-14566.918542,-12684.426718,24749.368550,-273.714915,323.238088,218.298377,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.813000,-0.005760,-1.545942,-1.519277,-1.647983,1.598539,0.001243,0.059988,-0.068503,-0.057064,0.126895,0.025956,0.060796,0.111581,-0.159558,-0.088764,0.253912,0.052090,0.113332,0.639114,1.081309,1.218970,0.528651,0.239467,0.251449,0.392661,18.973130,20.427517,1.979348,0.033780,0.024009,-0.005826,-1.545844,-1.519249,-1.647986,1.598580,0.001198,0.059741,-0.068978,-0.059074,0.124528,0.025439,0.059253,0.563486,0.945996,1.171998,0.475568,0.236108,0.225134,0.639114,1.081309,1.218970,0.528651,0.239467,0.251449,0.479639,-0.131498,0.371842,-2.200647,2.220930,0.023815,0.040296,0.034762,-0.049566,0.025232,0.004589,0.001284,0.174305,0.897661,0.090372,-0.047228,0.005752,0.072384,0.479663,-0.131477,0.371781,-2.200749,2.220993,0.023909,0.041240,0.035007,-0.048116,0.025707,-0.000234,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.005318,7,253,253,253,253,253,253,1,-0.095768,-0.057461,-9.346964,1.000000,0.540000,0.520553,47.768383,47.770176,0.424099,47.570599,47.599262,47.556267,47.484600,47.599262,47.599262,0,2,0.014603,-0.000000,0.004000,0.004000,3,1,-14567.055839,-12684.884222,24749.102321,-273.724471,323.236651,218.294760,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.815000,-0.005640,-1.546079,-1.519392,-1.647729,1.598591,0.001365,0.060211,-0.068823,-0.057241,0.127403,0.026060,0.061023,0.111471,-0.159816,-0.088445,0.253885,0.052087,0.113224,0.639314,1.081379,1.218925,0.528821,0.239498,0.251537,0.392506,18.977399,20.428533,1.979325,0.033808,0.023986,-0.005676,-1.545959,-1.519339,-1.647743,1.598649,0.001420,0.058001,-0.069047,-0.057182,0.126194,0.025433,0.060372,0.773931,0.893768,1.171911,0.484299,0.251251,0.212711,0.639314,1.081379,1.218925,0.528821,0.239498,0.251537,0.479724,-0.131409,0.371766,-2.200518,2.220957,0.023854,0.040885,0.033932,-0.048508,0.025203,0.001132,-0.001561,-0.244319,0.627233,0.132024,-0.042816,-0.010548,0.071752,0.479746,-0.131407,0.371684,-2.200723,2.220967,0.023966,0.041406,0.035148,-0.048310,0.025811,-0.000235,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.002606,7,253,253,253,253,253,253,1,-0.076614,-0.038307,-9.289502,1.000000,0.540000,0.522737,47.791668,47.774654,0.410668,47.570599,47.613598,47.570599,47.541931,47.613598,47.656593,0,2,0.015106,0.001763,0.004000,0.004000,3,1,-14566.782295,-12684.467936,24749.054984,-273.708203,323.232083,218.295041,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.815000,-0.005640,-1.546079,-1.519392,-1.647729,1.598591,0.001365,0.060211,-0.068823,-0.057241,0.127403,0.026060,0.061023,0.111471,-0.159816,-0.088445,0.253885,0.052087,0.113224,0.639314,1.081379,1.218925,0.528821,0.239498,0.251537,0.392506,18.977399,20.428533,1.979325,0.033808,0.023986,-0.005676,-1.545959,-1.519339,-1.647743,1.598649,0.001420,0.058001,-0.069047,-0.057182,0.126194,0.025433,0.060372,0.773931,0.893768,1.171911,0.484299,0.251251,0.212711,0.639314,1.081379,1.218925,0.528821,0.239498,0.251537,0.479724,-0.131409,0.371766,-2.200518,2.220957,0.023854,0.040885,0.033932,-0.048508,0.025203,0.001132,-0.001561,-0.244319,0.627233,0.132024,-0.042816,-0.010548,0.071752,0.479746,-0.131407,0.371684,-2.200723,2.220967,0.023966,0.041406,0.035148,-0.048310,0.025811,-0.000235,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.002606,7,253,253,253,253,253,253,1,-0.076614,-0.038307,-9.289502,1.000000,0.540000,0.522737,47.791668,47.774654,0.410668,47.570599,47.613598,47.570599,47.541931,47.613598,47.656593,0,2,0.015106,0.001763,0.004000,0.004000,3,1,-14566.821753,-12684.440428,24748.981675,-273.712761,323.232250,218.294763,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.819000,-0.005398,-1.546356,-1.519621,-1.647217,1.598696,0.001610,0.060656,-0.069464,-0.057593,0.128418,0.026268,0.061475,0.111252,-0.160334,-0.087803,0.253830,0.052082,0.113008,0.639716,1.081855,1.218844,0.529145,0.239574,0.251711,0.392207,18.987144,20.430500,1.979376,0.033883,0.023941,-0.005477,-1.546302,-1.519543,-1.647223,1.598712,0.001586,0.059653,-0.069885,-0.057662,0.126932,0.025161,0.060330,0.625748,0.868011,1.093704,0.486693,0.254928,0.207831,0.639716,1.081855,1.218844,0.529145,0.239574,0.251711,0.479906,-0.131299,0.371554,-2.200541,2.220901,0.023954,0.041320,0.034674,-0.049086,0.024933,0.001723,0.000138,-0.023922,0.559070,-0.001611,-0.042353,0.001407,0.071263,0.479912,-0.131266,0.371490,-2.200671,2.220914,0.024079,0.041739,0.035430,-0.048698,0.026018,-0.000237,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.031935,7,253,253,253,253,253,253,1,-0.057461,-0.057461,-9.251195,1.000000,0.540000,0.527109,47.758533,47.761223,0.473335,47.556267,47.599262,47.556267,47.498932,47.627930,47.599262,0,2,0.010827,-0.000000,0.004000,0.004000,3,1,-14566.713122,-12684.689108,24749.187143,-273.720155,323.231730,218.295787,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.821000,-0.005277,-1.546495,-1.519737,-1.646960,1.598748,0.001733,0.060878,-0.069785,-0.057768,0.128926,0.026372,0.061701,0.111142,-0.160594,-0.087480,0.253801,0.052079,0.112900,0.639917,1.082142,1.218834,0.529304,0.239609,0.251798,0.392071,18.995655,20.431518,1.979314,0.033892,0.023918,-0.005320,-1.546413,-1.519688,-1.646934,1.598768,0.001750,0.058913,-0.070862,-0.057525,0.126969,0.025175,0.060741,0.841944,0.981670,1.033228,0.496468,0.247413,0.220544,0.639917,1.082142,1.218834,0.529304,0.239609,0.251798,0.479990,-0.131211,0.371459,-2.200493,2.220863,0.023983,0.041447,0.034332,-0.049488,0.024952,0.002542,-0.001011,0.018153,0.675621,0.000273,-0.040721,0.004721,0.072675,0.479996,-0.131195,0.371393,-2.200645,2.220887,0.024136,0.041905,0.035571,-0.048891,0.026122,-0.000238,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.008126,7,253,253,253,253,253,253,1,-0.038307,-0.057461,-9.366117,1.000000,0.540000,0.529297,47.785400,47.769279,0.390530,47.570599,47.599262,47.556267,47.498932,47.599262,47.627930,0,2,0.014855,-0.000000,0.004000,0.004000,3,1,-14566.829884,-12684.730009,24749.187792,-273.723517,323.230125,218.294446,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.823000,-0.005155,-1.546635,-1.519853,-1.646701,1.598801,0.001857,0.061101,-0.070107,-0.057942,0.129433,0.026476,0.061926,0.111031,-0.160856,-0.087156,0.253773,0.052076,0.112791,0.640117,1.082334,1.218782,0.529466,0.239648,0.251884,0.391915,19.000040,20.432550,1.979330,0.033928,0.023894,-0.005193,-1.546509,-1.519763,-1.646699,1.598840,0.001948,0.059228,-0.069602,-0.057532,0.126661,0.024914,0.061414,0.832321,0.922055,1.026097,0.496395,0.252142,0.195828,0.640117,1.082334,1.218782,0.529466,0.239648,0.251884,0.480068,-0.131132,0.371399,-2.200352,2.220872,0.023994,0.041133,0.034429,-0.048922,0.024691,0.001621,-0.001371,-0.103980,0.495451,0.099479,-0.039864,-0.004582,0.071301,0.480080,-0.131123,0.371295,-2.200618,2.220860,0.024194,0.042071,0.035712,-0.049085,0.026225,-0.000239,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.017354,7,253,253,253,253,253,253,1,0.000000,0.019154,-9.385271,1.000000,0.540000,0.531485,47.798832,47.776443,0.518094,47.556267,47.584930,47.556267,47.484600,47.599262,47.627930,0,2,0.010827,-0.000000,0.004000,0.004000,3,1,-14566.650531,-12684.609286,24749.084764,-273.714194,323.229174,218.295617,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.825000,-0.005033,-1.546775,-1.519969,-1.646442,1.598854,0.001981,0.061322,-0.070429,-0.058116,0.129941,0.026581,0.062152,0.110920,-0.161118,-0.086830,0.253744,0.052073,0.112681,0.640316,1.082356,1.218730,0.529631,0.239681,0.251971,0.391761,19.003664,20.433472,1.979367,0.033974,0.023871,-0.005048,-1.546656,-1.519923,-1.646427,1.598888,0.001994,0.062005,-0.072615,-0.057430,0.128372,0.025956,0.061048,0.628808,1.021749,1.021601,0.474442,0.252460,0.193468,0.640316,1.082356,1.218730,0.529631,0.239681,0.251971,0.480151,-0.131051,0.371277,-2.200458,2.220756,0.024089,0.042551,0.036026,-0.050149,0.025733,0.002812,0.001786,-0.160589,0.892317,0.079084,-0.049753,-0.003981,0.074255,0.480164,-0.131052,0.371196,-2.200591,2.220834,0.024251,0.042237,0.035853,-0.049279,0.026329,-0.000240,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.026955,7,253,253,253,253,253,253,1,-0.095768,0.076614,-9.385271,1.000000,0.540000,0.533675,47.770176,47.763905,0.433048,47.541931,47.599262,47.541931,47.484600,47.627930,47.613598,0,2,0.010827,-0.000000,0.004000,0.004000,3,1,-14567.046182,-12684.549210,24749.113770,-273.714777,323.239071,218.292678,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.827000,-0.004910,-1.546917,-1.520085,-1.646182,1.598908,0.002106,0.061544,-0.070752,-0.058289,0.130448,0.026685,0.062377,0.110808,-0.161381,-0.086503,0.253716,0.052071,0.112572,0.640516,1.082887,1.218716,0.529788,0.239717,0.252058,0.391609,19.009582,20.434536,1.979337,0.034005,0.023848,-0.004960,-1.546817,-1.520085,-1.646155,1.598944,0.002139,0.058952,-0.070428,-0.058301,0.129194,0.026191,0.061492,0.806805,0.972472,1.074980,0.477507,0.239910,0.204272,0.640516,1.082887,1.218716,0.529788,0.239717,0.252058,0.480228,-0.130995,0.371148,-2.200393,2.220816,0.024207,0.041689,0.034626,-0.049448,0.025954,0.000688,-0.001711,0.041912,0.746259,0.059173,-0.044929,-0.000638,0.068506,0.480249,-0.130980,0.371097,-2.200565,2.220807,0.024309,0.042403,0.035994,-0.049473,0.026432,-0.000241,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.044595,7,253,253,253,253,253,253,1,-0.095768,0.134075,-9.366117,1.000000,0.540000,0.535865,47.750473,47.752266,0.497956,47.556267,47.584930,47.527599,47.498932,47.599262,47.599262,0,2,0.013344,-0.000000,0.004000,0.004000,3,1,-14566.901415,-12684.753181,24749.130540,-273.718043,323.234277,218.298501,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.829000,-0.004786,-1.547058,-1.520202,-1.645920,1.598961,0.002231,0.061765,-0.071075,-0.058461,0.130956,0.026789,0.062602,0.110697,-0.161646,-0.086175,0.253686,0.052068,0.112461,0.640716,1.083120,1.218666,0.529949,0.239750,0.252144,0.391459,19.016075,20.435613,1.979298,0.034041,0.023825,-0.004861,-1.546958,-1.520202,-1.645907,1.598983,0.002193,0.060614,-0.070674,-0.059983,0.129216,0.027109,0.062013,0.756418,0.892136,1.234430,0.483672,0.207157,0.201457,0.640716,1.083120,1.218666,0.529949,0.239750,0.252144,0.480306,-0.130938,0.371048,-2.200431,2.220751,0.024263,0.041584,0.035660,-0.050389,0.026881,0.002603,-0.000572,0.138492,0.916388,0.019007,-0.049728,0.001849,0.065073,0.480334,-0.130908,0.370998,-2.200538,2.220780,0.024367,0.042569,0.036135,-0.049667,0.026536,-0.000242,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.023163,7,253,253,253,253,253,253,1,-0.076614,0.019154,-9.366117,1.000000,0.540000,0.538057,47.770176,47.767487,0.439760,47.541931,47.541931,47.541931,47.470268,47.642262,47.599262,0,2,0.013847,-0.000000,0.004000,0.004000,3,1,-14567.071384,-12684.848278,24749.174409,-273.720416,323.239097,218.301988,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5408.831000,-0.004663,-1.547201,-1.520319,-1.645658,1.599015,0.002356,0.061987,-0.071399,-0.058633,0.131463,0.026893,0.062826,0.110584,-0.161911,-0.085846,0.253657,0.052065,0.112351,0.640914,1.083157,1.218624,0.530120,0.239794,0.252231,0.391308,19.021659,20.436619,1.979285,0.034066,0.023801,-0.004741,-1.547098,-1.520309,-1.645634,1.599063,0.002351,0.061164,-0.075339,-0.056695,0.128992,0.026089,0.062180,0.744624,1.159296,0.963112,0.498121,0.244705,0.213574,0.640914,1.083157,1.218624,0.530120,0.239794,0.252231,0.480395,-0.130861,0.370956,-2.200340,2.220738,0.024326,0.043266,0.035677,-0.051051,0.025869,0.004224,-0.000182,-0.088496,0.669975,0.052378,-0.043295,0.000245,0.075926,0.480419,-0.130835,0.370899,-2.200511,2.220752,0.024425,0.042735,0.036276,-0.049860,0.026639,-0.000243,0.000001,0,30.437500,31.000000,29.937500,33.875000,36.625000,37.187500,1.029714,7,253,253,253,253,253,253,1,-0.038307,0.000000,-9.385271,1.000000,0.540000,0.540249,47.731667,47.752266,0.500192,47.541931,47.613598,47.513268,47.484600,47.584930,47.627930,0,2,0.013344,-0.000000,0.004000,0.004000,3,1,-14566.823409,-12684.623458,24749.135762,-273.719111,323.232649,218.291101,0.115000,0.000000,0.000000,0.000000,0.000042,0.000042,0.000042,0.000000,0.000000,0.000000,16941056,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
