Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1703081244.4921281,998255,1703081244,491756382,optitrack_world,0.496246970406442,0.08344353014100567,-0.385782724158425,0.8767276331776432,0.136888738027227,0.20902739973714557,0.4109959571372552
1703081244.5021818,998256,1703081244,501902688,optitrack_world,0.4962560842152608,0.08356525147162139,-0.385799816110639,0.8768840960271429,0.13714630975110526,0.20932182468652485,0.4104260537127462
1703081244.5124276,998257,1703081244,512090759,optitrack_world,0.4962195378457909,0.08359830214051324,-0.3858368301072026,0.8769484709258709,0.13720899401007408,0.2091358879630341,0.4103623419241022
1703081244.5226173,998258,1703081244,522278950,optitrack_world,0.4962195378457909,0.08359830214051324,-0.3858368301072026,0.8769484709258709,0.13720899401007408,0.2091358879630341,0.4103623419241022
1703081244.5327728,998259,1703081244,532460816,optitrack_world,0.4962193712417764,0.08357750276765444,-0.3858545571684295,0.8771052448952418,0.13697912096717263,0.20910063333541085,0.41012197567924663
1703081244.5428646,998260,1703081244,542646102,optitrack_world,0.4962193712417764,0.08357750276765444,-0.3858545571684295,0.8771052448952418,0.13697912096717263,0.20910063333541085,0.41012197567924663
1703081244.5531037,998261,1703081244,552826048,optitrack_world,0.49624553693773293,0.08350940703194526,-0.3857993227001905,0.8768465159571964,0.13698163391518176,0.20914667098835593,0.41065056853502757
1703081244.5633516,998262,1703081244,563033096,optitrack_world,0.49622511531929975,0.08351801741225859,-0.3858238720441332,0.8769181530419649,0.13697167692993606,0.20897300804149224,0.4105893258409925
1703081244.5734513,998263,1703081244,573173480,optitrack_world,0.49622511531929975,0.08351801741225859,-0.3858238720441332,0.8769181530419649,0.13697167692993606,0.20897300804149224,0.4105893258409925
1703081244.583632,998264,1703081244,583357520,optitrack_world,0.4962279053590863,0.08354174938602077,-0.3858334134238535,0.8769299616638488,0.13709956829029726,0.20902033871496062,0.41049731876632
1703081244.5938182,998265,1703081244,593494741,optitrack_world,0.4962207386107421,0.0835442919532821,-0.38583540142658546,0.8769268464579781,0.13700789436847563,0.2090004688077952,0.41054469535009724
1703081244.603933,998266,1703081244,603636324,optitrack_world,0.49623578136090263,0.0835469307977112,-0.38582298191271114,0.877039724466793,0.1367819484217777,0.2091036687341533,0.41032630431776057
1703081244.6140728,998267,1703081244,613756461,optitrack_world,0.4962369561249758,0.08354711151329919,-0.38582485128372784,0.8768708456989625,0.13711544075717455,0.2091428464688451,0.4105558983135684
1703081244.624165,998268,1703081244,623878649,optitrack_world,0.49621534717657756,0.08364791709405242,-0.3858713988753462,0.8772535465566246,0.13693915324374897,0.2090825623513768,0.40982723858144404
1703081244.6343448,998269,1703081244,634077910,optitrack_world,0.4962245379060211,0.08365648031067549,-0.38585691475385686,0.8772229976309055,0.13691664865620903,0.2091937754513247,0.4098433945553122
1703081244.6445947,998270,1703081244,644270689,optitrack_world,0.4962451545844464,0.08358603586559735,-0.3858348434014998,0.877048286553821,0.1370460253204501,0.2092180794626579,0.41016153552329854
1703081244.6547437,998271,1703081244,654456040,optitrack_world,0.49623707551561813,0.08351068680410378,-0.3858138539852539,0.8767895432701558,0.13711850001027906,0.20906583580442106,0.410767683814637
1703081244.6649756,998272,1703081244,664636267,optitrack_world,0.49622572248539765,0.08351024569033111,-0.3858154928122829,0.876900492235286,0.13693301028672306,0.20898114189665692,0.4106357993927206
1703081244.675094,998273,1703081244,674817662,optitrack_world,0.4962480703734586,0.08367759420153659,-0.38585447235301124,0.8771484231886908,0.13713155421617398,0.2094060276510128,0.4098227618364715
1703081244.685328,998274,1703081244,684999301,optitrack_world,0.49623913131118463,0.08357577331308652,-0.3858216909495526,0.8769170074437439,0.13721089360718675,0.20923664751714321,0.410377579878839
1703081244.6954625,998275,1703081244,695186819,optitrack_world,0.4962342514790664,0.08355211999388786,-0.3858201329477663,0.8769273739986911,0.1370191411735426,0.2091274411962272,0.4104751503106405
1703081244.7056222,998276,1703081244,705329125,optitrack_world,0.49621271206772544,0.08355612549210233,-0.38585630341303007,0.8771135643225529,0.13685214650875183,0.20896659642543444,0.4102148788814264
1703081244.7158637,998277,1703081244,715513242,optitrack_world,0.4962341067434102,0.08350519070201932,-0.38580663300343776,0.8768437236815702,0.13702103972379684,0.20907291391723165,0.410680941339388
1703081244.7260096,998278,1703081244,725717747,optitrack_world,0.4962416235642449,0.08366271399143065,-0.3858635097951786,0.8771247695072024,0.13717798839630546,0.20928861650153374,0.40991781276172184
1703081244.7362273,998279,1703081244,735901164,optitrack_world,0.4962318469522886,0.08352632646262849,-0.3858227747377436,0.8769229905445348,0.1369899763987444,0.20901651989510525,0.41055073916830337
1703081244.7462451,998280,1703081244,746032797,optitrack_world,0.49623911593713704,0.08348906775383189,-0.38580960717857865,0.8768136958923769,0.13685193238533117,0.20897743893846643,0.41084999855503296
1703081244.7564292,998281,1703081244,756213493,optitrack_world,0.4962378049949219,0.08355319996220595,-0.3858269619024768,0.8769252459830904,0.1370364096974041,0.20911367322521748,0.4104809460194206
1703081244.7666779,998282,1703081244,766397575,optitrack_world,0.4962378049949219,0.08355319996220595,-0.3858269619024768,0.8769252459830904,0.1370364096974041,0.20911367322521748,0.4104809460194206
1703081244.7767522,998283,1703081244,776579775,optitrack_world,0.4962208075372918,0.08355752582439734,-0.3858355850515635,0.8769005214779869,0.1372193410967176,0.2090888632284206,0.41048529222673036
