Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1671120606.8855698,71990,1671120606,821240578,/panda_link0,-0.0001279082463286204,-0.0006784465032418461,-0.0007658416756284908,-0.0011880728162157812,0.001330239626085862,-0.0007533524441485892
1671120606.8855736,71991,1671120606,822320906,/panda_link0,5.076191849741806e-05,6.20060686668407e-05,0.0003146019902489513,0.0006857047993879136,-0.00030019485093271805,0.00017711819954536727
1671120606.8855793,71992,1671120606,823208717,/panda_link0,2.895356463204322e-05,-0.0006865846636742586,-0.0005846870421061583,-0.00048596891659161997,0.0009392813329982302,-0.0022716687204299667
1671120606.8855877,71993,1671120606,824230739,/panda_link0,-3.2998413877069596e-06,0.0004540041566539221,-0.00013610858166964997,-0.0009549294981635204,-0.00015413338201268988,0.0019809224012971157
1671120606.8856025,71994,1671120606,825191740,/panda_link0,-0.00022450017130476837,0.0009445119204561482,-0.00012561375443574977,-0.0006148957121417963,0.0001975460514383919,0.001951339517706024
1671120606.8858852,71995,1671120606,826262454,/panda_link0,1.750641413974758e-05,-0.0007011144341430435,0.00044679868448677383,0.0009117759862215524,-0.00036632026641152213,-0.0012656639234382011
1671120606.8859463,71996,1671120606,827244593,/panda_link0,-0.0002870638497257102,0.0008838091343045272,-0.00047555698998486326,-0.0004879232760864153,0.0006926250535263951,0.0006305784627772994
1671120606.885955,71997,1671120606,828268643,/panda_link0,0.0005618398029956682,-0.0006517304561379531,0.0005626258268157635,0.0004105871539923161,-0.00097841796001183,-0.0028812428977815652
1671120606.88596,71998,1671120606,829205118,/panda_link0,0.00019965664312060586,-8.292958129776626e-05,8.009131157684535e-05,-0.00023140472416695838,-0.00011185425535876388,-0.0007464748083463054
1671120606.8859637,71999,1671120606,830225148,/panda_link0,2.993978230338353e-05,-0.00016354516009816074,0.00030761984989504824,0.0003849615316690963,-0.000578886405916394,0.000702906582419088
1671120606.8859675,72000,1671120606,831200175,/panda_link0,-0.00026490818139704995,3.4778126261647755e-05,-0.0003045424630040443,0.0008521276420768272,0.0004820274607333667,-0.0007225097851925875
1671120606.8859744,72001,1671120606,832233959,/panda_link0,1.7441791042510383e-06,0.0002349810680480036,-2.326988191133495e-06,-0.0005092328180704417,-0.00010894654472952655,0.0011232824188700395
1671120606.8859785,72002,1671120606,833246314,/panda_link0,1.3816448674265314e-05,0.0005121699869211377,0.00032081201176771914,0.00021821925760341903,-0.0006896884718675851,0.0012843192092708469
1671120606.885982,72003,1671120606,834266477,/panda_link0,-3.250652469026748e-05,-0.00043181579709791653,0.00013311248983982436,-4.273508768890104e-05,0.00032197556441784423,-0.001456255905288614
1671120606.8859878,72004,1671120606,835201900,/panda_link0,-0.00017776667902730446,-0.00024315292294493107,-0.0004508227452061433,-0.00019225342694426152,0.0010103122584144621,-0.0014304856955293574
1671120606.8859935,72005,1671120606,836242756,/panda_link0,-0.000382787220328231,0.0006167688354072311,-0.0005793652954074361,-0.00028260020789549274,0.0012192519087335318,0.0011241415914247856
1671120606.885997,72006,1671120606,837193576,/panda_link0,-0.00016257438115501363,0.00026022662119931287,-0.00037937776375526343,-0.0008134120423010497,0.00043050127077222,0.0014742684468904421
1671120606.8860028,72007,1671120606,838217400,/panda_link0,-0.00017362110054758162,0.0008501080411001325,2.740767902309123e-05,2.9476647472829963e-05,-0.00017088561361951822,0.0010671696814228142
1671120606.886231,72008,1671120606,839182667,/panda_link0,0.0002291721431444849,-0.0010187354267964998,0.0005631383026117733,0.001102610214647076,-0.0006490948462964289,-0.0017241064457944617
1671120606.8862486,72009,1671120606,840232525,/panda_link0,-0.00028432205312120393,-0.0006412690994473268,-0.0007701879747288798,-0.0010938484863699076,0.0010682422953625494,0.00010672989424333147
1671120606.8862526,72010,1671120606,841191784,/panda_link0,0.00029425988294757926,0.0002793856681342833,0.00013478467662953622,0.0001390434337161825,-0.00035753832630571185,-0.0010814017356138767
1671120606.8862572,72011,1671120606,842220922,/panda_link0,-0.00016905775533175598,0.0003867537490127339,0.00028040647072532414,0.000405391330316656,-7.712067165031908e-05,0.0008088981541175341
1671120606.8862646,72012,1671120606,843187167,/panda_link0,0.00032525445185064666,-0.0013805665213965207,-4.594684904959864e-05,-8.724511023805331e-05,2.8945723059963718e-05,-0.0019723108532976176
1671120606.886268,72013,1671120606,844242446,/panda_link0,-0.00022895402625927879,0.0007735603703293107,0.000207318628092414,0.00043160345478641216,-0.00012354078090697052,0.0020861891573098913
1671120606.8862739,72014,1671120606,845402286,/panda_link0,0.00027411114716608266,0.00019325420095363957,0.0004986764413240049,0.0004017943257327578,-0.0011666088533047777,0.0009464279524743888
1671120606.886277,72015,1671120606,846480488,/panda_link0,0.0005000473879579551,-0.0001258455568014204,0.0009078622125817512,0.0009526817615152713,-0.0016053057229624284,-0.001121787454442177
1671120606.88628,72016,1671120606,847242073,/panda_link0,0.00020808765436405093,0.0005830708316907113,7.897169494949129e-05,-0.0003597289020477014,-0.0006533407643615078,0.001176073130890781
1671120606.886287,72017,1671120606,848232685,/panda_link0,-9.952441647379961e-05,0.00011099132725261077,-0.0003027782817292224,2.4771129711040723e-05,0.0005226667300673417,7.681678848819087e-05
1671120606.886291,72018,1671120606,849183093,/panda_link0,2.7700391984828994e-05,0.0006653925313751599,0.00017408552733747695,0.0003788604954548167,-0.0006412032104315981,-0.0004884434080504102
1671120606.8864713,72019,1671120606,850231155,/panda_link0,-1.220686132995456e-05,-0.0002085281357580569,-0.00048156775176811187,-0.0006793612805693853,0.0006615982565032847,-0.00023828495157099004
1671120606.8864753,72020,1671120606,851204935,/panda_link0,0.00010254406805768113,-0.00014328055394834485,0.00024847395880500276,0.0003362602955069825,-0.0005427570085389591,-9.533641301666234e-05
1671120606.8864787,72021,1671120606,852305080,/panda_link0,-2.2087742888561235e-05,-0.0005342349882504572,-0.00044210411431197115,-0.001055346485290318,0.0007546901297588286,-0.00025761896182911173
1671120606.8864849,72022,1671120606,853392464,/panda_link0,-7.53795674243686e-05,-1.1434782380298518e-05,-4.251577916522963e-05,-0.00023303812754695363,0.000199237189671938,0.00014987700709781303
1671120606.8864882,72023,1671120606,854328813,/panda_link0,0.00016179551039618734,0.00015271138129998435,0.0003117427611876303,0.0004882890386975683,-0.0003243536586537373,-0.001063882096085963
1671120606.8864915,72024,1671120606,855216723,/panda_link0,-0.0002895827113444648,-0.0005549302928960537,-0.0006918458490498195,-0.0011455711106514576,0.0012491517883469183,0.0003914102414259956
1671120606.8864954,72025,1671120606,856256442,/panda_link0,-2.3311665745495913e-05,0.00023752303443126135,0.0001084875611772519,0.00045583161957391097,-0.0001506647674143556,0.0006583169007836192
1671120606.8865001,72026,1671120606,857238408,/panda_link0,0.0002410767427565202,4.210300824189509e-05,0.00040005001325050626,3.8693597296360616e-05,-0.00075581157727442,-0.00020915378420650836
1671120606.8866522,72027,1671120606,858282475,/panda_link0,-0.0002019720639554179,-8.363801155856507e-05,-0.0001238093410072324,-0.0003868729296668034,0.0005211905831861702,0.0004324927580692759
1671120606.8866599,72028,1671120606,859221531,/panda_link0,0.00023744871601614941,0.00013509679872239323,0.0006072920664309762,0.0007909620046075227,-0.0011474286916974652,0.000841074778483968
1671120606.8866642,72029,1671120606,860230413,/panda_link0,-0.00032005854682297776,1.1097919886109951e-05,2.2964313115493547e-05,0.0008006915483219883,0.00041392788104471014,-0.00041780747522592694
1671120606.8866684,72030,1671120606,861208344,/panda_link0,9.509524617628312e-05,0.0011222697655754851,0.000403879159433991,0.0003672705746833505,-0.0010439669714651162,0.0019706456801506732
1671120606.8866756,72031,1671120606,862232483,/panda_link0,5.461736986418803e-05,-2.1274314885013663e-05,-0.0003054230621188255,-0.0003527557638926382,9.949344305632659e-05,-0.0004310179972459151
1671120606.8866792,72032,1671120606,863236197,/panda_link0,-9.673366975481221e-05,-0.0002828810897434641,-1.5717491660906772e-06,0.00013722341216715746,0.00032532221350449686,5.153728606153014e-05
1671120606.8868024,72033,1671120606,864302135,/panda_link0,0.00020441966920453237,0.00023192135426066679,9.59279012443024e-05,-3.091849920771937e-05,-0.00046845833990424266,0.0004774948547200651
1671120606.8868084,72034,1671120606,865210710,/panda_link0,7.148466288086659e-08,-0.0010134468534999908,-0.0005648337477802484,-0.000874041126658057,0.0010783356370759397,-0.0015658389489139966
1671120606.886811,72035,1671120606,866243710,/panda_link0,-0.00026118982026303935,-0.0001643088512922367,-0.0006474455284753539,-0.0010015846523813692,0.0010269311320699485,-0.0003101522073529259
1671120606.8868146,72036,1671120606,867253370,/panda_link0,-0.00027277332537227516,4.061182795972819e-05,-0.00045822723961549597,-0.00030415676580169683,0.000982157670617146,-1.5357081573055055e-05
1671120606.88682,72037,1671120606,868330149,/panda_link0,-0.00033175176119417326,-2.5726629897643157e-05,-3.393176524635479e-05,0.0005933488487622567,0.00039802513616331206,0.0006245387709447615
1671120606.8868308,72038,1671120606,869179957,/panda_link0,0.00021735632943685836,4.999975171626261e-05,0.00026390705281669136,-3.492466161735497e-05,-0.0006261655967812876,-0.0001429930636388982
1671120606.8868623,72039,1671120606,870259876,/panda_link0,-0.00026798739785115666,0.00030104935231843827,-0.0001698614872629028,-0.00011496265876195497,0.0006887297774888316,-0.00024716058429434
1671120606.8869066,72040,1671120606,871190903,/panda_link0,0.0001075181110699256,-4.517926958132569e-05,-4.130077766110171e-06,0.0002380237285575789,-0.0004296991653613244,0.001203513581942547
1671120606.8869135,72041,1671120606,872285140,/panda_link0,0.00013960648015372908,0.0002964394416413265,0.0005214253185079053,0.0004913929078684213,-0.0008483985026945722,-9.276063231818826e-05
1671120606.8869195,72042,1671120606,873237095,/panda_link0,0.0001171389170509275,0.00014095323721814704,-0.0004229783953703573,-0.0010191506435413462,0.00029204435876375534,-0.0005871617953093611
1671120606.886928,72043,1671120606,874227489,/panda_link0,-0.00029525289700229956,0.0004810137281199919,0.0001827476867829786,0.0008167107557586114,0.0002336604764646603,-0.000123894524593526
1671120606.8869698,72044,1671120606,875182865,/panda_link0,0.00015577220712331583,-0.00013564815557519968,0.0001437597941613015,-0.00020833611976143758,-0.0002679621357691966,-0.0013226257116189023
1671120606.88704,72045,1671120606,876241664,/panda_link0,0.0001382474496700689,-0.000979648428525855,0.00012344919303505534,0.0005285433249212984,-0.0001342672337964826,-0.0010079110947458986
1671120606.8870473,72046,1671120606,877201224,/panda_link0,-0.0004994267189526505,0.0005710645163143446,-0.0005493795023732344,-0.0004717288591077338,0.0011051240465298408,0.0015063791033218016
1671120606.8871038,72047,1671120606,878243113,/panda_link0,-0.00010124392217469618,-0.000181980223189519,-3.2057891170831555e-05,0.0005403160813681434,0.0002486709679948672,-0.0012232689346302747
1671120606.887107,72048,1671120606,879213959,/panda_link0,0.00013153264694753993,-0.0002126804876973507,-2.9976523452956015e-05,-0.00033804080188894615,-0.00010571420027897378,-0.000307253698862001
1671120606.8871112,72049,1671120606,880245056,/panda_link0,0.0005103259799405167,-0.001073614667294027,0.00027637361490276,-7.933229609233121e-05,-0.0005692606874170478,-0.0026019955390004287
1671120606.887146,72050,1671120606,881207987,/panda_link0,2.0813251104591946e-05,0.00036085598367326544,0.00013977365600118154,9.9483462756068e-05,-0.0001392283831067441,0.0007033658283107094
1671120606.887234,72051,1671120606,882285843,/panda_link0,-0.0003677896073199794,0.00043359073820426657,-0.0004364547946257262,-9.419273893567093e-05,0.0007759767915929709,0.0006528929841790577
1671120606.8872504,72052,1671120606,883276305,/panda_link0,8.522295527237946e-05,0.0005199101827748499,0.0007902107610641449,0.0013557672950603834,-0.0009476016253460985,-1.5941971449548627e-05
1671120606.8872643,72053,1671120606,884230436,/panda_link0,-0.00018093824129545923,-0.00018510901007345003,-0.00026011663212867873,-1.0763679512317953e-05,0.00042583949322008827,0.00011895397093387132
1671120606.8872724,72054,1671120606,885191535,/panda_link0,-2.3551209330460018e-05,0.00021858052230219272,-0.0001978091532571836,-0.0006371037861781357,9.72683333623928e-05,0.000825372542608241
1671120606.8879387,72055,1671120606,886215465,/panda_link0,8.427717819430535e-05,-0.0006126989207483025,-0.0001564221563443458,-0.000656748107210512,0.0002496087655773324,-0.0005617726585384416
1671120606.8888729,72056,1671120606,887185672,/panda_link0,0.00022321511828579958,0.0005345879340739168,0.0005288138179969107,0.0008761386115831089,-0.0011196889624985875,0.0008268432338279702
1671120606.8899841,72057,1671120606,888228860,/panda_link0,6.432901825759769e-05,0.0004780411973027709,-0.00020163814721874096,-0.0009798020546281433,-0.00010699351924151289,0.0008468146141838984
1671120606.8909254,72058,1671120606,889205780,/panda_link0,0.00010148312198946259,-0.0008807783643078785,0.00012349262962171046,0.0007781415981317258,6.824923019166598e-05,-0.0017530384146807
1671120606.891916,72059,1671120606,890224724,/panda_link0,0.0002614972294739694,6.330529334053782e-05,0.0004162961182750176,0.0004023451853886648,-0.0010851895810663954,0.0007381715494783707
1671120606.892918,72060,1671120606,891197016,/panda_link0,0.00033504632472157616,0.0005772887667418786,0.0005413505932913454,0.0004001237864232475,-0.0008695720866762839,7.793502027686933e-05
1671120606.8940382,72061,1671120606,892252290,/panda_link0,-0.0005185988766512887,0.00040953028288007556,-0.0005772738640647505,-0.0007103585141922279,0.0012778297277585922,0.000834901102267404
1671120606.89493,72062,1671120606,893191519,/panda_link0,-0.0003074390306260446,8.69748618203083e-05,-0.0006225989975877306,-0.00036488983411257607,0.0012135538005929025,0.0004964736052118715
1671120606.895954,72063,1671120606,894224675,/panda_link0,-0.0004166117866631719,-0.00010648307831142159,-0.00019398443161305247,-2.6659074096949066e-05,0.0007692882232311888,0.0005829086692122831
1671120606.8969655,72064,1671120606,895199869,/panda_link0,0.00015603764267926705,-0.0003657667479929568,0.000457587125147263,0.0003912610914201235,-0.0008883625069003499,0.00010893295745315333
1671120606.8979936,72065,1671120606,896255480,/panda_link0,0.00019904270527510467,-0.0001261427087189002,0.00031695847701245265,0.00032622047895123333,-0.00045705195886038295,-0.0005221172641934245
1671120606.8989196,72066,1671120606,897202901,/panda_link0,0.0002991791420310999,-0.0003798130715177392,0.0005045925396767442,0.0009066163583529809,-0.0008448624442253522,-0.001103592739191927
1671120606.899984,72067,1671120606,898268012,/panda_link0,-6.652359438545215e-06,-3.960784416028803e-05,-0.000168836408518447,-0.00018358330695209446,-2.2891725537550478e-05,0.0003433487962857889
1671120606.901276,72068,1671120606,899509134,/panda_link0,0.00021549250472240885,0.00039525911817172535,0.0006894617235517031,0.0005560990163144284,-0.0009708196117382965,0.0001147582611648511
1671120606.9019785,72069,1671120606,900295903,/panda_link0,0.0005961327780354639,-0.0006486113683783033,0.0002291545699260042,-0.00025128385072723246,-0.000678973667922393,-0.0016882401948485753
1671120606.9029346,72070,1671120606,901214471,/panda_link0,-0.0001544935050648939,-0.00018321627608384084,-0.00019385698417043182,6.0485822334831456e-05,0.0005322914397718898,-6.914702790742478e-05
1671120606.9039924,72071,1671120606,902259569,/panda_link0,-0.0005616636383735259,0.0008874941550218687,-0.0007098700610572331,-0.0004518241668975437,0.0012579612264350401,0.0023713435554036178
1671120606.904986,72072,1671120606,903227463,/panda_link0,-0.0002009751947933251,0.0005269809816991214,-0.00013218443937501395,-7.142788342720837e-05,-3.177444784222322e-05,0.0011918370244658435
1671120606.9059901,72073,1671120606,904277786,/panda_link0,0.0002828951095452094,-0.0002479969361264902,0.00022280363133172042,0.00010731753465001567,-0.0007783046207001624,-0.0005637003675355622
1671120606.9069703,72074,1671120606,905203554,/panda_link0,0.00035785527014763703,-0.0005109325128501573,0.0004172173544692271,-0.00011545827313866309,-0.0007522279319508759,-0.0005559765713529245
1671120606.9079838,72075,1671120606,906248045,/panda_link0,-4.618273653847463e-05,0.0007022814461941757,0.0005202849835016868,0.000764489828751515,-0.0005349716951362258,0.0010589111407570257
1671120606.9089453,72076,1671120606,907218141,/panda_link0,-0.000518882894474109,0.0006992419963269846,-0.0010511786940195992,-0.001057931958391426,0.0016895028349364154,0.0010726439100515802
1671120606.9099858,72077,1671120606,908262186,/panda_link0,5.924145692227597e-05,-0.0007807866939106262,-0.00011943373706565401,0.0002712060763521943,0.00014265460461917662,-0.0012980393172088891
1671120606.910922,72078,1671120606,909210851,/panda_link0,0.00010007372753860736,-0.00035036131859602265,-0.00012139708915737994,-0.0007034649397069607,9.579530037005675e-05,-0.00043323971931055543
1671120606.911993,72079,1671120606,910242747,/panda_link0,-0.000100999811871984,0.0009367129414505396,0.00023689631267792053,0.0005029467238720167,-0.0004981094350619751,0.0017867216359410759
1671120606.9129581,72080,1671120606,911215268,/panda_link0,0.00019272183661119777,-2.5669722954525415e-05,0.0006856014173932689,0.0006976237725470512,-0.0007788412842172529,-0.00078871195591826
1671120606.913969,72081,1671120606,912263470,/panda_link0,-1.999375801884626e-05,-0.0008413058865402474,-0.0006313102585520219,-0.0006194934926575091,0.0009561943028608773,-0.0025392981609948287
1671120606.9150243,72082,1671120606,913286577,/panda_link0,-0.0004488267333596156,0.0006185696619180597,-0.0005129888109867709,-0.0011593617372950117,0.0009354519121153219,0.0019194572647974555
1671120606.916003,72083,1671120606,914280994,/panda_link0,0.00033517076160995146,-0.0004898167978118077,1.8562974295020902e-05,-0.0010242109907144595,-0.00025853214710242845,-0.00012981995697299118
1671120606.9170184,72084,1671120606,915255038,/panda_link0,-2.4843341858167946e-05,0.00019085267370756262,-2.448882279231866e-05,0.0005341159610638252,6.644636820982547e-05,0.00010741613390968289
1671120606.9180954,72085,1671120606,916301997,/panda_link0,0.0003920953487197846,-0.0006385803318989752,0.0003249364316061197,4.969389635807506e-05,-0.000663422937345404,-0.0014543167952374497
1671120606.9189024,72086,1671120606,917196069,/panda_link0,-0.00012559615108665627,0.0006394684923330698,0.00020619780336822056,0.0005932307343347168,-0.0004947039063562585,0.001916419347561137
1671120606.9199946,72087,1671120606,918232765,/panda_link0,0.0001316351431982917,-0.0007009559122067254,-0.0004061794512864778,-0.0008092013783899084,0.0003266102467312941,-0.0004004425689840466
1671120606.9209344,72088,1671120606,919243170,/panda_link0,1.9276092081014847e-05,-6.704507813412477e-05,-1.3501943945775675e-05,3.9583715052966074e-05,-0.0001764816769246731,0.0012129349480385393
1671120606.9219947,72089,1671120606,920257281,/panda_link0,-0.0004048846955346157,0.00022161335586954776,-0.00036099331081581925,-0.00014837854180794503,0.0011090399773521149,-0.0006775127797105916
1671120606.9229207,72090,1671120606,921186212,/panda_link0,0.0002835755876718107,3.324118557358594e-05,0.0004103499819471829,0.0004593486774501312,-0.0007569890127807517,0.00030455134267650823
1671120606.9239721,72091,1671120606,922232489,/panda_link0,3.2846804209169666e-05,0.0002101439541545359,0.0007615992687807238,0.0008077655586515645,-0.0007922987954467247,0.00040940802091220236
1671120606.924949,72092,1671120606,923198997,/panda_link0,0.00011832560164165242,0.0001655204760670686,9.570409260316952e-06,-0.00031357781908908274,-0.00021658506958295703,-0.00018124312280748005
1671120606.9259653,72093,1671120606,924240143,/panda_link0,-0.00017928190064679962,-0.0006848359834158202,-0.0005917306990737352,-0.0005809344755243255,0.0008581535464299697,0.0001258707096510104
1671120606.9269485,72094,1671120606,925192340,/panda_link0,-0.00016808364494524716,0.0010807366771131038,0.00019939220885646907,0.0008265623835456763,-0.0003700826791982488,0.0012495770150023238
1671120606.927962,72095,1671120606,926228238,/panda_link0,3.5390153382572714e-05,0.0006831823521950103,0.00013545653694808937,-0.0009600226747464067,-0.0013080576197596191,0.010614008993108062
1671120606.9292374,72096,1671120606,927507093,/panda_link0,3.603263564291714e-05,-0.0006219864589891734,-0.00022498691682710498,-0.0008703012890157019,-0.00036947030553616353,0.006320127947068759
1671120606.92997,72097,1671120606,928275590,/panda_link0,-0.0003382310075205019,-0.00016086472674008235,-0.0007328668129979919,-0.0014123060677160592,0.0007942086868525011,0.005545867309717083
1671120606.9309337,72098,1671120606,929221636,/panda_link0,-0.0006175937334613695,0.0005911602519252344,-0.0002411927455530851,4.411315832635412e-05,0.0005505906494647015,0.005446331848977138
1671120606.9320226,72099,1671120606,930250220,/panda_link0,0.00019190466180179805,-0.00010714556567263588,0.00043124756594001095,0.0005084965679555619,-0.0008914734175999057,0.0022619777916462807
1671120606.9329433,72100,1671120606,931221190,/panda_link0,0.0002653976705846091,-0.00046794302890332723,2.3050007217585234e-05,-0.0004921928282207759,-0.0006281333296984448,0.0022714447233240266
1671120606.9339614,72101,1671120606,932258582,/panda_link0,0.00035845981071363847,-0.0003088051626573356,0.0006129913390003793,0.000587337396931689,-0.0015271446571372546,0.0004997219497300497
1671120606.9349537,72102,1671120606,933184538,/panda_link0,8.422382519195961e-05,-0.00014983774167508587,-8.81451588175751e-05,0.0002563256692166935,-0.00036273772258182914,0.0007403389157885254
