Time,name,robot_state.joint_state.header.seq,robot_state.joint_state.header.stamp.secs,robot_state.joint_state.header.stamp.nsecs,robot_state.joint_state.header.frame_id,robot_state.joint_state.name,robot_state.joint_state.position,robot_state.joint_state.velocity,robot_state.joint_state.effort,robot_state.multi_dof_joint_state.header.seq,robot_state.multi_dof_joint_state.header.stamp.secs,robot_state.multi_dof_joint_state.header.stamp.nsecs,robot_state.multi_dof_joint_state.header.frame_id,robot_state.multi_dof_joint_state.joint_names,robot_state.multi_dof_joint_state.transforms,robot_state.multi_dof_joint_state.twist,robot_state.multi_dof_joint_state.wrench,robot_state.attached_collision_objects,robot_state.is_diff,robot_model_name,fixed_frame_transforms,allowed_collision_matrix.entry_names,allowed_collision_matrix.entry_values,allowed_collision_matrix.default_entry_names,allowed_collision_matrix.default_entry_values,link_padding,link_scale,object_colors,world.collision_objects,world.octomap.header.seq,world.octomap.header.stamp.secs,world.octomap.header.stamp.nsecs,world.octomap.header.frame_id,world.octomap.origin.position.x,world.octomap.origin.position.y,world.octomap.origin.position.z,world.octomap.origin.orientation.x,world.octomap.origin.orientation.y,world.octomap.origin.orientation.z,world.octomap.origin.orientation.w,world.octomap.octomap.header.seq,world.octomap.octomap.header.stamp.secs,world.octomap.octomap.header.stamp.nsecs,world.octomap.octomap.header.frame_id,world.octomap.octomap.binary,world.octomap.octomap.id,world.octomap.octomap.resolution,world.octomap.octomap.data,is_diff
1671120608.8584344,(noname)+,0,1671120608,844599962,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012875121173106, -0.03110838505913291, 2.3838117847708, -1.9139280396177059, 0.119342714342807, 2.039140474345949, -0.5678330751129534, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120609.1085231,(noname)+,0,1671120609,96607923,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012841712456, -0.03110671462327765, 2.3838118641501977, -1.913926806031612, 0.11934271434280608, 2.039137626038657, -0.567828497470253, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120609.358589,(noname)+,0,1671120609,342601060,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012808303738893, -0.031103095345591244, 2.3838118641501977, -1.9139260907758746, 0.11934200226598315, 2.0391383381157264, -0.5678293112723364, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120609.6086488,(noname)+,0,1671120609,594599962,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.201285841681455, -0.03110671462327765, 2.383811098855977, -1.9139281190905655, 0.11934139191442066, 2.039139762269126, -0.5678353130625975, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120609.858779,(noname)+,0,1671120609,842607975,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.201285841681455, -0.03110142490973598, 2.3838099149933756, -1.9139280396177059, 0.11934271434280608, 2.0391404743459516, -0.5678353130625974, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120610.1087973,(noname)+,0,1671120610,96601963,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012825008097447, -0.031104765781446508, 2.3838118641501818, -1.9139260907758746, 0.11934474884801441, 2.039140474345949, -0.5678293112723364, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120610.3589313,(noname)+,0,1671120610,348603010,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.201285841681455, -0.03110671462327765, 2.38380716024779, -1.9139297188838786, 0.11934139191442066, 2.039139762269126, -0.5678330751069963, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120610.6089296,(noname)+,0,1671120610,604602098,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012808303738893, -0.03110838505913291, 2.3838152050219077, -1.913929710053561, 0.11934342641962899, 2.0391390501923032, -0.5678322613048885, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120610.8590293,(noname)+,0,1671120610,854604959,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012825008097447, -0.03110671462327765, 2.383811864111269, -1.9139280396177556, 0.11934342641962899, 2.039139762269126, -0.5678353130625975, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120611.1090667,(noname)+,0,1671120611,80600976,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012808303738893, -0.031104765781446508, 2.3838135341661384, -1.913928039617905, 0.11934342641962899, 2.039139403405013, -0.5678300233491593, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
