timestamp,x,y,z
1703085592573296308,0.41337012945408946,-0.11346575414139896,0.3265357131742341
1703085592575370073,0.4132650557609885,-0.11342050737044604,0.32641689339802626
1703085592577290534,0.41317199476584066,-0.11337889599775644,0.3263417354698732
1703085592579256772,0.4130779948705492,-0.11332582149922335,0.3262234469825934
1703085592581272840,0.4129772491163059,-0.11327150348310924,0.32610257813974397
1703085592583163976,0.41287638068090426,-0.11322108945663253,0.326030975103956
1703085592585184097,0.41277432604955483,-0.11319462728906321,0.32592967645768967
1703085592587409496,0.4127008861783186,-0.1131602872640689,0.32583263688860636
1703085592589272260,0.4125750674414909,-0.11312299527699904,0.32572563067945803
1703085592591258287,0.41251417999054096,-0.11307134710102562,0.325659108199309
1703085592593305587,0.41239987082129703,-0.1130258936538384,0.3255393355549874
1703085592595387458,0.4123062623635643,-0.11298231111058465,0.3254629466780613
1703085592597213268,0.41221896838690353,-0.11291532699155865,0.32535233587540235
1703085592599252700,0.41213730869826154,-0.11287171731239964,0.3252896476135617
1703085592601255893,0.4120317814180846,-0.11283503864839461,0.3251644540032496
1703085592603270769,0.41193705543584597,-0.11278824810298581,0.32508883644116965
1703085592605302095,0.411839448831525,-0.11274751601723311,0.32499994335721416
1703085592607287645,0.4117424134239416,-0.11269552902280448,0.3249258528872474
1703085592609188795,0.41166507366436983,-0.11265682973728493,0.32482045978164814
1703085592611348152,0.4115715645828832,-0.11260473513671115,0.32469942588477074
1703085592613193988,0.41149771502380594,-0.11255473162546688,0.3246532756935424
1703085592615238428,0.4113977798677287,-0.11249163692195481,0.3245557145706036
1703085592617232084,0.41130000881469997,-0.1124603089134818,0.32445298745393375
1703085592619262456,0.41119602602077787,-0.11241540252422297,0.32433463537082985
1703085592621180772,0.4111075382212858,-0.11239339684183054,0.3242930466217196
1703085592623361349,0.41104205122314175,-0.11233438197090695,0.32417503092442324
1703085592625209569,0.41095863818723577,-0.1122695660200093,0.32408670856897226
1703085592627281904,0.4108563756937313,-0.11223942444683171,0.3239868843094048
1703085592629306554,0.4107887400379534,-0.11220470898277474,0.32395311192362364
1703085592631371736,0.41067886745911997,-0.1121738122358108,0.32382618366450855
1703085592633258342,0.41058568431782383,-0.11210004580817183,0.32373187584619556
1703085592635223627,0.41049546170952206,-0.11205637287999068,0.32365360336590926
1703085592637205362,0.4104379104162204,-0.11203388189335478,0.32356995063590155
1703085592639306306,0.4103179433325645,-0.11197411720294861,0.3234872803843156
1703085592641215324,0.41022567607587834,-0.11195623313006253,0.32337654166246044
1703085592643182516,0.41016566073601823,-0.11190635255794025,0.3232838877976715
1703085592645234346,0.4100646898384973,-0.11185206732026415,0.3231959042674369
1703085592647378921,0.40998543647725644,-0.11182262223838312,0.32313128097400295
1703085592649281740,0.40990601120728376,-0.11176112756856027,0.3230420765819527
1703085592651289939,0.409808439074076,-0.11170027533200508,0.3229389847027169
1703085592653235673,0.4097258367504293,-0.11167712167078989,0.3228515078805334
1703085592655318498,0.40963887413448274,-0.11162548988639576,0.3227902025423085
1703085592657253265,0.4095580594652547,-0.11160367890978837,0.32270511842666827
1703085592659276008,0.40947821823979685,-0.11155484774821406,0.32260476040304265
1703085592661226511,0.40938833338915787,-0.11150883831539929,0.32251793745258356
1703085592663269996,0.40929330179324924,-0.11147463115898502,0.32241871955244505
1703085592665226459,0.4092195339044422,-0.11143423539253272,0.3223584504650997
1703085592667249441,0.40914106854786475,-0.11140036877872239,0.32228323418647664
1703085592669162988,0.40904051001970626,-0.11136083775993263,0.3222008483535188
1703085592671240806,0.4089548292659746,-0.11130953799860378,0.3221101006537431
1703085592673196315,0.4088824421733095,-0.11129076873118869,0.32202179806587
1703085592675238370,0.4088011138480853,-0.11123850402321384,0.32195235762272834
1703085592677194356,0.4087197612312199,-0.11119724731199378,0.32186106145269133
1703085592679162263,0.40863649160394155,-0.11116319348108372,0.32175016346298146
1703085592681185007,0.40854679860534593,-0.11112339082055928,0.3217031016892788
1703085592683244466,0.4084599027763235,-0.11109228363707095,0.3216073112825953
1703085592685186386,0.4083972668915984,-0.11103743371630474,0.3215602691883137
1703085592687357664,0.40829989154532786,-0.11101106501412941,0.321456317925293
1703085592689274072,0.40819126279964024,-0.11096581233096582,0.3213261996346251
1703085592691342830,0.4081126866276385,-0.11094976391912059,0.32127185299060057
1703085592693243503,0.4080520895190866,-0.11088315952292302,0.32119348618376575
1703085592695243358,0.4079606537360757,-0.11082900441373708,0.3211013267189471
1703085592697190046,0.40787076342373835,-0.11081547475726908,0.3210127901440787
1703085592699234962,0.4077643753343866,-0.11075156858301179,0.3209125673325657
1703085592701182603,0.4077055075499998,-0.1107527513722551,0.3208479935125732
1703085592703309535,0.4076271190503471,-0.11067257807381284,0.3207796512936616
1703085592705193042,0.4075518579783414,-0.11066700193647412,0.32066367814114516
1703085592707155704,0.4074436071878838,-0.1106262411554455,0.3205894010865202
1703085592709277629,0.4073580167148016,-0.1105812480484461,0.3205179045740215
1703085592711266517,0.4073139265243558,-0.11054210940241008,0.32047628608770506
1703085592713316440,0.40723115234762025,-0.11049301285242613,0.32038352990883723
1703085592715189218,0.40713926673767686,-0.11046321016268404,0.3202993168092598
1703085592717244625,0.40707646515180596,-0.11040831872008039,0.32021114464179923
1703085592719167709,0.40698463167849164,-0.11040540782408118,0.3201353608367893
1703085592721299648,0.40690596899633585,-0.11036313490729346,0.3200595808111173
1703085592723333120,0.40681827191041603,-0.11033267535415563,0.3199707427805768
1703085592725226163,0.40672817890240287,-0.1102986009213448,0.3198901274087047
1703085592727194309,0.40665707270631174,-0.11022849858712482,0.31980181983050016
1703085592729283809,0.40658475570268743,-0.11019555733506062,0.3197329298061188
1703085592731356143,0.40650739193538193,-0.11016337167710182,0.31967278851767283
1703085592733333826,0.4064289625595673,-0.11013106940525805,0.3195910183475086
1703085592735273838,0.40634231710034596,-0.11007624545517991,0.31952791896281996
1703085592737307548,0.4062679660390086,-0.1100460780905926,0.31940494842213274
1703085592739197015,0.40617591867168834,-0.11001153275050576,0.31935840660673925
1703085592741187095,0.40610647522101134,-0.10996763036133653,0.3192721148044224
1703085592743347644,0.40602954244519984,-0.10995760646175688,0.3191774678973266
1703085592745255231,0.4059543602623442,-0.10990399130928782,0.3191144702672959
1703085592747188568,0.40587552983867325,-0.10984851088073257,0.31901920437484244
1703085592749202489,0.4057843404884608,-0.10979283063997684,0.31893752300005385
1703085592751328468,0.4057184378424218,-0.10980888002576256,0.3188910814766478
1703085592753192663,0.4056498475432685,-0.10973198384756772,0.31882770980605535
1703085592755257606,0.4055642451876225,-0.10969483323283505,0.31872458022662253
1703085592757258653,0.405486900680454,-0.10966374423675113,0.3186523734325445
1703085592759317159,0.4054043472297904,-0.10963845272313574,0.3185801860156977
1703085592761310815,0.4053416808764191,-0.10959327220915945,0.3185091583418597
1703085592763345479,0.40524473978557324,-0.10957246126211263,0.31842552082607434
1703085592765329837,0.405156534783656,-0.10953743866209882,0.3183335972323368
1703085592767376184,0.40509861257573543,-0.1094937950747778,0.31826372759616806
1703085592769276857,0.40501050121352405,-0.10945544168423807,0.3181768012869316
1703085592771251440,0.4049618244335057,-0.10941196692091282,0.3181051379074049
1703085592773212671,0.4048704622511747,-0.10939098280971604,0.31804177799783373
1703085592775258064,0.4048040913603748,-0.10935084838960718,0.3179643246717644
1703085592777205467,0.40472199081474797,-0.10931163359977465,0.31787994122077423
1703085592779342651,0.4046434120596226,-0.10929374599699827,0.31783445798770427
1703085592781197071,0.40456848454788524,-0.10925659621035844,0.31771356282365953
1703085592783251285,0.40448535779420225,-0.1092290402453627,0.31762883950881043
1703085592785190820,0.4044193929274343,-0.10918322743672142,0.31757872120982455
1703085592787297010,0.404323633035969,-0.10911493505249213,0.31748256464666624
1703085592789233684,0.4042534474427199,-0.1090929827005555,0.3174055599634445
1703085592791296958,0.4041939366203937,-0.10907076745865012,0.31733458032713546
1703085592793214559,0.40414022059709853,-0.10902339714781334,0.3172821242965937
1703085592795191526,0.404043775618407,-0.10901451945073043,0.31719765101803055
1703085592797307968,0.4039735579477146,-0.10898207806534907,0.3171123145574427
