timestamp,x,y,z
1702572876515280246,0.46942597395711644,-0.14013796810054788,0.38271745143706876
1702572876517154455,0.46942380033058695,-0.14015049292548523,0.3827316173816434
1702572876519128799,0.46941509081054666,-0.14014853518931267,0.38273287876189627
1702572876521155357,0.4694174785399455,-0.14017830846164267,0.3827054682155716
1702572876523132562,0.46943410199928515,-0.1401381307033828,0.38272803628071644
1702572876525199890,0.46941669872082986,-0.1401655118305213,0.38273008702344025
1702572876527160406,0.46943381074004725,-0.14016982414642734,0.38272253481163376
1702572876529159069,0.4694092530615674,-0.14014123949882087,0.38275529811096437
1702572876531142711,0.4694190255379536,-0.14016842877746863,0.38272223608860456
1702572876533148527,0.46943159959386427,-0.14014566389253721,0.382713034828171
1702572876535141468,0.46939841913930413,-0.14014913170358265,0.3827136911672484
1702572876537150382,0.46943460563913175,-0.14015951617190628,0.38272265944746486
1702572876539148330,0.4694182131411909,-0.14013507064063668,0.3827648542370568
1702572876541144132,0.46941933160973254,-0.1401585106760748,0.382715191978227
1702572876543141126,0.4694260925268942,-0.14016006176521023,0.3827605750073107
1702572876545241355,0.4694213639728332,-0.14016041205405105,0.3827197313541658
1702572876547153949,0.4694102313990477,-0.14013181862279808,0.3827174357341031
1702572876549129724,0.4694309315281271,-0.14015633965326485,0.3827275974538812
1702572876551194667,0.4694343741040411,-0.1401731922641553,0.38273930925079713
1702572876553152799,0.469409031625064,-0.14015698274331234,0.3827523065250267
1702572876555194139,0.4694071236194181,-0.1401808540428263,0.3827067462824524
1702572876557350873,0.46941575456979096,-0.1401710513530397,0.38271847680609367
1702572876559213399,0.46941042749592615,-0.14015766946812266,0.3827147137027267
1702572876561220645,0.46941859624841387,-0.1401803752391291,0.3827196316483202
1702572876563300848,0.46943564936713655,-0.14014174636102808,0.38273094575408373
1702572876565220355,0.4694224290708492,-0.14015162632067096,0.38271740486465133
1702572876567211866,0.46941116592132304,-0.14016155261003563,0.38271957698306514
1702572876569261312,0.4694230064920324,-0.14015210353198249,0.38271893727334627
1702572876571133375,0.46942962011983097,-0.1401760774661207,0.38276984722059393
1702572876573111534,0.46939000699728206,-0.14016881722013855,0.38271408171359045
1702572876575105428,0.4694164176135907,-0.1401424445560875,0.38270924950850504
1702572876577137470,0.4693989111856077,-0.14017188515009094,0.382713925159229
1702572876579214572,0.4694113312924663,-0.14016333785961163,0.38274535876076
1702572876581113576,0.46941039878774116,-0.14017202878963464,0.3826973544715549
1702572876583106279,0.46941556558577263,-0.14017648281468417,0.3827189513867491
1702572876585106372,0.46939789687186,-0.1401690927459734,0.3827190919473625
1702572876587104082,0.46940847152674375,-0.14014409115861076,0.38271908854739234
1702572876589114189,0.4694192082647514,-0.14012974351522126,0.3827290908901331
1702572876591187238,0.46943623927151346,-0.14014493535559025,0.38270756352715196
1702572876593186140,0.4694014769409064,-0.1401577779733536,0.38272230108929567
1702572876595228195,0.46941356201715195,-0.1401777651417732,0.38270061338981376
1702572876597263813,0.46941761720419656,-0.14017261846485596,0.3827255003164922
1702572876599221467,0.46941798704420185,-0.14016702056421695,0.382724933722434
1702572876601146221,0.4694185074884091,-0.14014771372385987,0.3827276213683584
1702572876603157520,0.46938934224572637,-0.14014085341998275,0.3827044830223249
1702572876605161905,0.46941182743308796,-0.14015136323850358,0.38272088259340864
1702572876607154369,0.4694068055430054,-0.14015536842831922,0.38274162561490216
1702572876609179496,0.46942266306764174,-0.14015594103769619,0.3827215387573012
1702572876611165523,0.4694262749973622,-0.14014178807510105,0.3827092059806547
1702572876613163471,0.4694176461318531,-0.14014680241667676,0.38274235406912016
1702572876615143537,0.4694290258886716,-0.14014163997017226,0.38272769958641273
1702572876617154121,0.4693950099084869,-0.14017468125541913,0.38272909123534354
1702572876619168996,0.4694244609355768,-0.14015278429282754,0.38274079315981524
1702572876621143579,0.46943037448101105,-0.14016502954892382,0.3827269496178668
1702572876623143672,0.46940747086619333,-0.14016369067693227,0.38274145820658734
1702572876625137805,0.46941537629398933,-0.14016271050792556,0.38273456710702985
1702572876627152681,0.46942415707530966,-0.14014692370765122,0.38272784968431706
1702572876629164457,0.46942117773373004,-0.1401502129737223,0.3827141990472536
1702572876631152391,0.4694002454056729,-0.140182892101595,0.3826786002149038
1702572876633155584,0.4694105503855371,-0.1401549972480282,0.38272523932183955
1702572876635165452,0.4694156217827518,-0.14016516541657864,0.38271076971293905
1702572876637125015,0.46941048239180627,-0.14015763569280468,0.38274774184778465
1702572876639142990,0.4694328961302855,-0.1401491191807764,0.3827447138915655
1702572876641149044,0.46942460540352443,-0.14015002593644277,0.382744581916568
1702572876643163919,0.4694006492702686,-0.14015251980103346,0.3827386967323141
1702572876645143508,0.4694036439788951,-0.14014738142250402,0.38272154246118945
1702572876647152662,0.46940545860503613,-0.14014966569725426,0.382736286552509
1702572876649163246,0.4694012964023512,-0.1401620011539009,0.38270454579341556
1702572876651253700,0.469421701381448,-0.1401464567991006,0.38271226224495064
1702572876653177499,0.46942127191058824,-0.14013653629303827,0.38271770876318983
1702572876655161619,0.4694097021741452,-0.1401463857157787,0.3827457283528857
1702572876657136917,0.4694087954013817,-0.1401538519282216,0.38272281019202015
1702572876659316539,0.4694024980726937,-0.14015503545385505,0.38270890840479277
1702572876661192178,0.46942236249596164,-0.1401592811528248,0.382733635797902
1702572876663128852,0.46941663227159935,-0.14017235139990328,0.38274599978102875
1702572876665132284,0.46940078006439995,-0.1401615460204764,0.3827055618676217
1702572876667151927,0.46939943228570935,-0.14015901129450445,0.38272081372788425
1702572876669161796,0.4694297017204077,-0.1401506017808997,0.3827364422690091
1702572876671163797,0.46939572974213584,-0.14016680449186067,0.38270918247008723
1702572876673143386,0.46942630373545197,-0.1401401975746675,0.38274038237014507
1702572876675166130,0.46940239240059717,-0.14014622963597065,0.38275720355093296
1702572876677130937,0.4693950110044069,-0.14013502679760376,0.382704373449737
1702572876679154872,0.4694146775630739,-0.14013877435468425,0.3827069315409276
1702572876681150197,0.4693982863145116,-0.14016699125330456,0.3827101303437904
1702572876683167695,0.4694024065225673,-0.1401396086440384,0.382684124371199
1702572876685231924,0.46937751240910547,-0.14017737357195878,0.38269317941803027
1702572876687152147,0.469387414755762,-0.1401633878493151,0.382724397242142
1702572876689148664,0.46939192247935646,-0.14014977100396098,0.38271742121392205
1702572876691160917,0.4693979742604164,-0.1401198904907679,0.38271451035208814
1702572876693140029,0.4693801547049591,-0.1401582691803549,0.38267116605257556
1702572876695149660,0.4693718397854604,-0.14014479970198995,0.3826927499309112
1702572876697141170,0.46938340811969914,-0.14012833549397927,0.3827036169246689
1702572876699170827,0.4693745489629167,-0.14011712571566023,0.3826910286975932
1702572876701162338,0.469386079370314,-0.14012633384488807,0.3826937721946755
1702572876703155279,0.46937327050150074,-0.14011437103019192,0.3827012066929671
1702572876705141544,0.4693773904169639,-0.1401342585084262,0.3826895768010247
1702572876707148790,0.46935880943729036,-0.1401286305526544,0.3826835615857216
1702572876709217071,0.4693621738922898,-0.14014174406286578,0.3826998776664786
1702572876711159229,0.4693546760895656,-0.14016518927013774,0.38269467203916
1702572876713146448,0.4693489206335726,-0.1401304584761,0.3826544651290509
1702572876715164422,0.46935653642677877,-0.14012358509782438,0.3826441342228586
1702572876717142105,0.469340964527162,-0.1401455013447486,0.38268550797363554
1702572876719228744,0.4693470363775745,-0.14013886925094077,0.3826817549494189
1702572876721276521,0.46933747271109605,-0.14014545405291426,0.38267259501050804
1702572876723160505,0.46931876333258765,-0.14014844979056792,0.38265850685826663
1702572876725143194,0.469315163476258,-0.14015574259910774,0.3826249744071823
1702572876727150440,0.469291661711521,-0.14016645494725338,0.38263585932773003
1702572876729167699,0.4692889051121166,-0.1401671855863023,0.38262348953919956
1702572876731164455,0.46929513858192273,-0.14015249130627686,0.3826501506853941
1702572876733152866,0.46927242107993833,-0.14017996977870695,0.3825800214577896
1702572876735159635,0.4692585098575013,-0.14017286167207307,0.3826317633309231
1702572876737241506,0.4692531827104794,-0.1401673718642032,0.38258367507214636
1702572876739225387,0.46925517605103,-0.14019936454179027,0.38261376047684703
1702572876741165876,0.4692479442389308,-0.1401687689880101,0.38258300444191584
1702572876743237018,0.46924825817727095,-0.14019399291472115,0.38259535428129765
1702572876745136737,0.4692247906894954,-0.1401909995751652,0.38256883920909895
1702572876747168064,0.46922960827305793,-0.1401952834721387,0.38256377166306504
1702572876749261617,0.46919065743164473,-0.1401846055625047,0.3825540941047868
1702572876751220941,0.4692042492641587,-0.14019559176341845,0.38260013950791927
1702572876753168582,0.4691708954779718,-0.1401969393164336,0.38259537421946754
1702572876755198001,0.4691702065579829,-0.14017998442445762,0.3825523237101444
1702572876757140159,0.46914805681913785,-0.14021533700659353,0.3825694499347734
1702572876759133100,0.4691348526408353,-0.14021004907645368,0.3825588681052786
1702572876761121511,0.46915041993515666,-0.14023671213411296,0.38254484096731456
1702572876763194084,0.46913808887391895,-0.1402455462969297,0.3825601166231908
1702572876765139341,0.4691084900675868,-0.1402237996220541,0.3825380865788288
1702572876767110109,0.4691042014581551,-0.14023716702600256,0.38253109474929065
1702572876769141197,0.4690906228561049,-0.14023280032445143,0.382532386863411
1702572876771130323,0.46907445131564945,-0.14022535364462252,0.3825273421799892
1702572876773161888,0.46906383815059055,-0.14022716572737282,0.38252103645792984
1702572876775216817,0.4690746159633741,-0.1402218769322633,0.38249738407575873
1702572876777183532,0.4690581139845388,-0.14023293169951082,0.38250436846680713
1702572876779166936,0.4690489028497988,-0.14024418715188597,0.3824825640505986
1702572876781140327,0.46901975179266747,-0.14024982156850663,0.3825025866535263
1702572876783297538,0.4690092778297175,-0.14023094906599282,0.3825035659339883
1702572876785306453,0.46899403245284216,-0.14023458608394945,0.3825023424752707
1702572876787338733,0.4689850277602618,-0.14024512939910583,0.38244718814609513
1702572876789281368,0.46896485545164307,-0.14024919396862953,0.38247701418941565
